"UMAP_1","UMAP_2","Myeloid_Subtype"
-1.10895618507884,-0.87361575892814,"Neutrophils"
-0.609895643687465,2.05532152721039,"Neutrophils"
-2.23791819522402,2.86910588809601,"Neutrophils"
1.00406056930997,3.62374956676118,"Neutrophils"
-2.48206054875872,-1.37385480335601,"Classical Monocytes"
-0.645690199828364,3.6829407937204,"Neutrophils"
-0.500486847853877,-0.746369647296747,"Neutrophils"
6.41516620209195,-3.11395423344024,"Platelets"
-1.7695535392525,0.620737624851385,"Neutrophils"
-0.578918334937312,2.0258534676706,"Neutrophils"
6.67228204300382,-1.5945625775183,"Platelets"
0.124786439442418,1.82784373828522,"Neutrophils"
-3.86883777091525,-2.38611595562347,"M1 Macrophages"
-0.262724337077357,4.27971727916352,"Neutrophils"
2.03341323425748,2.90170533725373,"Neutrophils"
-0.414747652507045,2.65229542323701,"Neutrophils"
-2.27228486249468,2.01134808131806,"Neutrophils"
-1.27773092398665,0.226108504024664,"Neutrophils"
-0.654183563685633,1.40405817100159,"Neutrophils"
-3.1341633171799,0.262387943950812,"Neutrophils"
5.98411637833097,-4.01760117939361,"Platelets"
0.511525455021642,3.49543912479035,"Neutrophils"
0.540259900593541,3.92406590053193,"Neutrophils"
-5.23573273131869,-4.55046193531402,"M1 Macrophages"
0.632834973835729,2.23544461795441,"Neutrophils"
-1.08065920779727,0.522087944236914,"Neutrophils"
0.910617652439855,3.93451101848237,"Neutrophils"
6.72456914474943,-4.73206489017852,"Platelets"
5.15648633530118,-4.50047223499664,"Platelets"
-0.69869225928805,0.049244982687155,"Neutrophils"
5.02162152817228,-4.55027358463653,"Platelets"
-2.10386132905505,0.698738051143805,"Neutrophils"
-3.39415555903933,-1.77035920551666,"M1 Macrophages"
-0.0443316073181408,0.0658377535020507,"Neutrophils"
1.30389958908536,1.29049725600831,"Neutrophils"
-0.814653214907862,1.5061567551767,"Neutrophils"
-1.91362386653445,4.11631233760468,"Neutrophils"
-3.89828103492282,0.720798445430914,"Neutrophils"
0.113987627529882,1.43561310836426,"Neutrophils"
1.87288099815824,2.51615316936127,"Neutrophils"
-0.796873268580653,0.778537226406256,"Neutrophils"
-1.88846695134661,1.38596208163849,"Neutrophils"
-1.7132828504803,1.672150684086,"Neutrophils"
-3.17387658069155,-1.73468046120056,"M1 Macrophages"
-0.939630147910334,0.918363643375555,"Neutrophils"
0.758385005497716,1.38187403747193,"Neutrophils"
-4.4352890820267,-3.0840884917105,"M1 Macrophages"
5.07967216064908,-4.68401114872344,"Platelets"
-2.43002527663729,-0.053247349771341,"Neutrophils"
-1.32261189529917,0.562306357113043,"Neutrophils"
-1.15991574237368,0.35696621009461,"Neutrophils"
-1.92504897425196,3.47989304134003,"Neutrophils"
-1.17646249840281,2.01134712764374,"Neutrophils"
-0.881749925112941,2.30211098262421,"Neutrophils"
7.28605157425382,-3.0437962286795,"Platelets"
-1.35674926350138,0.332427991119543,"Neutrophils"
-0.789732036090113,2.26302201816193,"Neutrophils"
-1.29883844862006,0.481051159588019,"Neutrophils"
-0.505496022200801,1.2071358687555,"Neutrophils"
-0.820149418807246,1.22498054572693,"Neutrophils"
-2.81775325248263,-2.96330087116607,"M1 Macrophages"
1.56288796951749,2.2821999318277,"Neutrophils"
-1.61621467480681,3.18521602222077,"Neutrophils"
-2.66645115325473,2.47167356082551,"Classical Monocytes"
-1.49345108822699,2.31925065585724,"Neutrophils"
-1.13217672417185,1.67901499339692,"Neutrophils"
-2.42502867887042,1.01184184619538,"Neutrophils"
1.73378879120328,3.53925473758332,"Neutrophils"
5.50828963806608,-2.91935603550323,"Platelets"
-0.514971372580745,1.08730609485261,"Neutrophils"
-2.47588795135043,4.08021481105439,"Neutrophils"
2.30822283318021,2.77214701243989,"Neutrophils"
0.897440495991491,0.323259902683417,"Neutrophils"
-0.761779901480891,1.94052989551179,"Neutrophils"
-0.895618733859278,-0.103035824807962,"Neutrophils"
5.39003831436612,-4.64956252506622,"Platelets"
6.28869420578458,-4.32872383526214,"Platelets"
-1.78174194405101,0.247291041103522,"Neutrophils"
4.99401456406095,-4.37654893329986,"Platelets"
-0.597164985633113,2.7875300175821,"Neutrophils"
0.515887799763463,2.16493589946381,"Neutrophils"
1.56783825447538,1.72095162936799,"Neutrophils"
0.981636109852575,2.84394915172211,"Neutrophils"
-2.20671295831225,-0.872476386340936,"Neutrophils"
-3.26981144855044,-0.387633795353254,"Classical Monocytes"
2.06728393127897,2.99128873416535,"Neutrophils"
-1.91235166499636,0.283217740741888,"Neutrophils"
0.0924297003982288,3.91655952998749,"Neutrophils"
0.92928773453214,2.46763212749116,"Neutrophils"
-0.460865911936976,0.85730071136109,"Neutrophils"
0.730996194386266,3.08457405635468,"Neutrophils"
0.0600257544753773,2.5742936856424,"Neutrophils"
4.86478978683927,-2.8091873400534,"Platelets"
5.92599040558317,-2.36279122761138,"Platelets"
-2.42242532680056,0.388482523647467,"Neutrophils"
-1.78735634396098,-0.179975735458215,"Neutrophils"
-0.43401211211703,2.23797638484589,"Neutrophils"
-0.133113679385402,0.47155065604798,"Neutrophils"
0.411452236676,3.75265390941254,"Neutrophils"
0.572846713566564,2.99870069095246,"Neutrophils"
1.51649743607023,2.57683284350983,"Neutrophils"
-1.47895023031405,1.86241824695222,"Neutrophils"
5.27063638260343,-4.42461554935821,"Platelets"
7.08480054428556,-4.02187650135406,"Platelets"
-2.6785979838135,-0.348929295750936,"Neutrophils"
-2.83712142417453,1.84234817096345,"Neutrophils"
6.76307755997159,-3.92449920109161,"Platelets"
5.73124534180143,-4.32724301746734,"Platelets"
-2.01034396598361,4.29114182063691,"Neutrophils"
5.39177733948209,-3.7316612475241,"Platelets"
-1.51800721036515,2.02112968036286,"Neutrophils"
1.54831797173002,0.779461098400275,"Neutrophils"
-1.82021328518412,0.343519759861151,"Neutrophils"
6.59002191116788,-3.55649988582977,"Platelets"
-2.27353083798907,-0.378180141064008,"Neutrophils"
-2.51791661689303,0.147808922020117,"Neutrophils"
-0.362819251513697,0.0544043905412352,"Platelets"
-0.677531060672023,-0.78746207288154,"Neutrophils"
1.76048118164518,3.74164564677827,"M2 Macrophages"
-2.67635839889071,-3.30870811870941,"M1 Macrophages"
0.865146699452184,0.0110319978868163,"Neutrophils"
2.20438391258695,3.48400027820222,"Classical Monocytes"
1.79194432785489,2.30647761890046,"Neutrophils"
-0.782363411879756,2.70286924907319,"Neutrophils"
-3.85895555923007,-2.44550578525909,"M1 Macrophages"
1.49297339012601,3.9655507332956,"Classical Monocytes"
5.66222983887174,-4.9785205595816,"Platelets"
1.94010311653592,2.31054050990693,"Neutrophils"
6.14228278686979,-4.83474891117462,"Platelets"
-0.196624931788661,0.370507729736487,"Neutrophils"
-0.262643274760463,2.60317452022187,"Neutrophils"
-3.00461965510867,-0.76363440087684,"Neutrophils"
-0.600479301905848,0.251064015117804,"Neutrophils"
-0.613380906081416,2.20377786227814,"Neutrophils"
-1.54193440536282,1.87991864749543,"Neutrophils"
0.329332294964574,2.50496966907136,"Neutrophils"
-0.732271310782649,1.27667052814118,"Neutrophils"
-1.2326469094517,-1.00728075436004,"Neutrophils"
0.159309807324193,0.865323973385016,"Neutrophils"
-1.44341184282921,2.56997211047761,"Neutrophils"
-3.19778829524539,0.13188202449433,"Neutrophils"
-0.439251241183497,3.47838957378022,"Neutrophils"
-2.72730928370974,-1.80786316326507,"Neutrophils"
-2.78355747172854,2.91160781451813,"Neutrophils"
-1.38228252986691,0.121047330585638,"Neutrophils"
1.03969508697965,0.147108150211493,"Neutrophils"
0.16288250973203,2.10839541026703,"Neutrophils"
-2.65917020747683,2.79708869525544,"Neutrophils"
-1.35411184737704,0.841168356624762,"Neutrophils"
-0.848720428443171,0.510102761474768,"Neutrophils"
-2.22997820088885,2.76967651912324,"Neutrophils"
-2.00905704209826,4.07770807811371,"Neutrophils"
5.19406873276212,-4.35747854641326,"Platelets"
5.40247136642911,-3.88214056423553,"Platelets"
7.02450639297941,-3.13857738903411,"Platelets"
-1.14237698624156,1.51911158630005,"Neutrophils"
0.537157598042272,0.359398019996802,"Neutrophils"
0.660018029713414,0.332069707599798,"Neutrophils"
-2.17084145257495,-1.03044270208724,"Neutrophils"
-1.16267111609004,-1.19485251835235,"Neutrophils"
-1.06180369565509,3.02795775004975,"Neutrophils"
-4.91802543113253,-1.93512098720916,"Neutrophils"
4.81258946945646,-2.60893337658294,"Platelets"
-1.80403777668498,1.99927718707673,"Neutrophils"
-1.54493516767643,0.821758938518683,"Neutrophils"
-2.42690866897128,-0.740706729205927,"Neutrophils"
2.05997973968961,2.72498877116791,"Classical Monocytes"
-1.61601770380757,3.45382816859833,"Neutrophils"
-1.84710579822085,-0.217740001591524,"Neutrophils"
1.76051146080472,3.60983688899628,"M2 Macrophages"
-0.713694927191951,2.58576710292451,"Neutrophils"
6.95728475143888,-3.23887007168182,"Platelets"
5.74375087311246,-3.35062472751983,"Platelets"
-0.286382493472316,1.60089309283845,"Neutrophils"
-1.03868129560969,-0.108964460405191,"Neutrophils"
-3.22133725593112,2.65627224513642,"Neutrophils"
-0.29529767940066,2.48562176295869,"Neutrophils"
-1.97338762590907,3.30190832683198,"Neutrophils"
-3.92322772452853,0.639263344494025,"Neutrophils"
4.83225232651212,-4.57706420353301,"Platelets"
-1.91905021379016,3.45434100696198,"Neutrophils"
-0.0171559424164074,2.83082087108246,"Neutrophils"
-0.687141057944514,2.11051352092377,"Neutrophils"
-0.423684534526088,4.17798168727509,"Neutrophils"
-1.17846029708407,1.24015934535615,"Neutrophils"
-0.216371712184169,2.11563665935151,"Neutrophils"
-0.624652502036311,0.912625623432318,"Neutrophils"
-1.28016851553939,3.93092901774994,"Neutrophils"
-1.36310900459311,1.78274662562958,"Neutrophils"
6.73182279160001,-3.84691564968475,"Platelets"
-1.02855658242724,3.02964026996247,"Neutrophils"
0.376994553112767,1.86045320102326,"Neutrophils"
-1.11810946176074,1.42540044852845,"Neutrophils"
-0.00943058440706901,-0.00371898940451976,"Neutrophils"
-0.304187116122462,4.0423272378122,"Neutrophils"
0.744295182728551,0.204345894542853,"Neutrophils"
1.2681668429611,2.43122584888093,"Neutrophils"
-2.29510634849093,0.259260369030157,"Neutrophils"
-1.63836006531737,0.825846029010931,"Neutrophils"
-3.06813591430209,3.65222389766328,"Neutrophils"
-1.5171094805958,3.23253758021943,"Neutrophils"
-2.2671183914902,4.31314690181367,"Neutrophils"
5.05478173782804,-3.59747283390411,"Platelets"
-1.17516743848345,0.65579707690827,"Neutrophils"
0.0953629641769154,2.37584407397858,"Neutrophils"
1.31864983131864,1.51481897899262,"Neutrophils"
-1.43282239595673,1.6935084588205,"Neutrophils"
-0.845698294139125,1.85386283465974,"Neutrophils"
-0.12044268558047,-0.0752977304781282,"Neutrophils"
-0.926315662360408,3.30340702602021,"Neutrophils"
4.64123946716764,-2.80740849903472,"Platelets"
-3.81394022414706,0.886132193294684,"Neutrophils"
-1.59332453171036,2.14641816684357,"Neutrophils"
-0.28992920825503,0.668291044918219,"Neutrophils"
-1.77321767518542,-1.3852918618048,"Neutrophils"
0.331775489353917,0.00431068011871938,"Neutrophils"
-0.920469996428706,-0.902508156808695,"Neutrophils"
0.528629842304967,-0.537294270905336,"Neutrophils"
-0.0467107863189953,4.16394360133759,"M2 Macrophages"
-0.889150139785029,3.70919878551118,"Neutrophils"
5.59850818207242,-4.19384186199554,"Platelets"
7.40545445969083,-3.53438513210662,"Platelets"
-1.08052921006701,0.129686070171515,"Neutrophils"
-1.32607395658515,1.50490267345063,"Neutrophils"
-0.0323727698089855,2.55983026095978,"Neutrophils"
-0.166479882693507,1.90218837329499,"Neutrophils"
6.565225425267,-3.02558963230499,"Platelets"
-1.26454426059745,2.35517127582184,"Neutrophils"
-2.17807006547473,-2.18055837086089,"M1 Macrophages"
-1.6552733005049,1.59258301326386,"Neutrophils"
-1.41331286439917,0.709793401447455,"Neutrophils"
5.91385871460416,-3.23895900181182,"Platelets"
-0.723999318576075,3.62806923457734,"Neutrophils"
-2.15228384444735,0.114686740127722,"Neutrophils"
-0.368904528117396,3.24098951884858,"Neutrophils"
-1.12959992597125,-0.0316818826521241,"Neutrophils"
-0.797783610320308,2.89756472179047,"Neutrophils"
5.75754481842496,-4.49243466785797,"Platelets"
-0.147922691798426,1.34014673301331,"Neutrophils"
5.57710916092374,-3.75147216251739,"Platelets"
-1.62143960306666,0.79818947383515,"Neutrophils"
0.0512468247649891,3.14382059642426,"Neutrophils"
-3.37608414599917,-2.36522309711822,"M1 Macrophages"
-0.828018602824427,2.67588765689484,"Neutrophils"
-5.0685784191849,-2.08123855522521,"M1 Macrophages"
-2.9486471981766,-2.15519921711334,"M1 Macrophages"
-2.76498144576571,0.677625728336493,"Neutrophils"
0.700325789952062,3.43815667697541,"Neutrophils"
-4.71633571097872,-2.65656583240875,"M1 Macrophages"
-3.32892042109988,0.1597126848375,"Classical Monocytes"
-1.14743932793162,0.623133135524908,"Neutrophils"
-3.97889417121432,-1.99162440231689,"M1 Macrophages"
6.21291905930021,-2.81896130970367,"Platelets"
-0.885405239558436,-0.287852632316431,"Neutrophils"
-0.667360481715419,1.23432929584138,"Neutrophils"
0.0804699092147572,0.160825026718298,"Neutrophils"
-1.2992980302336,1.1360315806543,"Neutrophils"
-2.15162425944827,1.57362229892365,"Neutrophils"
-1.42428812096141,2.59208900996796,"Neutrophils"
6.68414765884855,-4.50608365467437,"Platelets"
0.970754209065221,2.75801475116364,"Neutrophils"
-2.53717058608554,1.74929244586579,"Neutrophils"
-2.51104348609469,4.04447062083832,"Neutrophils"
5.80033999969938,-4.86041181019195,"Platelets"
1.37328344871976,2.72015936442963,"Neutrophils"
-2.36008745143435,2.78137524196259,"Classical Monocytes"
-3.47863417575381,-3.75397579601653,"M1 Macrophages"
-1.81089305589221,-3.53406660488494,"Neutrophils"
-0.0123280853988903,0.0704688555871642,"Neutrophils"
-0.743777093386866,2.15164549419037,"Neutrophils"
-1.79546102592967,0.74597532817475,"Neutrophils"
-2.58498197505496,-1.98732321194061,"Mast cells"
-0.694983419871547,4.50452835628144,"Neutrophils"
-1.79251613924525,0.127496433941046,"Neutrophils"
-4.3780598015549,-2.32629053524383,"M1 Macrophages"
0.311791840100072,0.435825300899664,"Neutrophils"
1.71724468758085,2.56784374782197,"Neutrophils"
5.51179153015592,-3.41025297573455,"Platelets"
7.17860108902433,-3.59399001530059,"Platelets"
-2.30477523515246,4.23541004726044,"Neutrophils"
-0.527642127967097,0.883623314586798,"Neutrophils"
0.685155931019567,0.0429514474546111,"Neutrophils"
-0.0586973995926159,0.199045849529425,"Neutrophils"
7.01742250015714,-3.93053500584014,"Platelets"
-2.28738105008624,1.41731591292969,"Neutrophils"
5.18576795151212,-3.74251668384918,"Platelets"
-1.41301536271594,0.296079409805456,"Neutrophils"
-0.378429588771083,0.75582583018891,"Neutrophils"
-0.901474055743434,1.15041096278779,"Neutrophils"
6.48850614120939,-3.00451271465667,"Platelets"
-2.80654078433535,-2.58540933063873,"M1 Macrophages"
-0.0158430905105846,4.20515472957245,"Neutrophils"
1.95116144707181,1.91654784747712,"Neutrophils"
1.51366454651334,2.43209798404328,"Neutrophils"
5.53408462097623,-3.08656613758453,"Platelets"
0.653323474430822,2.10916192599885,"M2 Macrophages"
0.465330901646398,5.12742455073945,"Neutrophils"
-0.738528010344722,1.66808207103364,"Neutrophils"
-1.14348742077372,-0.111655550512155,"Neutrophils"
-5.59126060912631,-5.01917474201568,"M1 Macrophages"
1.2014034419296,3.16546304294221,"Neutrophils"
4.7883289485214,-2.52174894741424,"Platelets"
0.844000163578771,2.3318460709726,"Neutrophils"
1.1508138804672,2.68531258174531,"Neutrophils"
-0.318902310824611,1.61075217792145,"Neutrophils"
-0.0497555107834118,-0.260179089816889,"Neutrophils"
1.7626073985336,2.46270520755402,"Neutrophils"
0.748385253453038,0.212793005195776,"Neutrophils"
0.870748105549596,0.209241998878638,"Neutrophils"
-1.72277977774165,3.95605261394135,"Neutrophils"
-0.910704848265864,1.98906619617097,"Neutrophils"
5.73003655960538,-3.56948296955474,"Platelets"
1.2102621226547,3.16347701617829,"Neutrophils"
-3.55848258445285,-1.56829075744995,"M1 Macrophages"
6.96173650314786,-2.98423187664398,"Platelets"
1.26344758560636,4.03422148295991,"M2 Macrophages"
7.24804193069913,-4.02235572269805,"Platelets"
-0.0865561337234753,1.17186875411622,"Neutrophils"
-1.71724566528819,1.49502356120698,"Neutrophils"
-0.840749916529872,4.10238392421357,"Neutrophils"
-1.57191165993235,3.06708152362458,"Neutrophils"
1.50313645889737,3.86708147594086,"Neutrophils"
5.96260053207853,-4.93468778065093,"Platelets"
2.10012775948026,2.33963306018464,"Neutrophils"
0.40167051842191,2.48004729816071,"Neutrophils"
-0.509659347033717,0.236152899948279,"Neutrophils"
1.69923335602262,3.24646551677338,"Neutrophils"
-1.96165370652697,1.5060688979303,"Neutrophils"
-4.03790777633212,0.443991196838537,"M1 Macrophages"
-0.306974586940028,1.25254161426179,"Neutrophils"
1.93592840721586,2.09084136554352,"Neutrophils"
-1.06985789248965,-1.06417601040252,"Neutrophils"
-4.01903623054049,-2.43185489109405,"M1 Macrophages"
0.372770610356115,1.7494862801706,"Neutrophils"
1.16121465256193,1.78778727122895,"Neutrophils"
1.19429928352811,2.58102829524628,"Neutrophils"
1.89784938385465,2.30450851985566,"Neutrophils"
6.52190000107267,-2.87535684040435,"Platelets"
0.623680177235387,1.72891242572419,"Neutrophils"
-1.12842642972491,1.70743806430451,"Neutrophils"
-0.703308162188746,0.590834809032599,"Neutrophils"
-0.586202976203181,1.38764805862061,"Neutrophils"
1.31374842216947,2.65157063075654,"Neutrophils"
5.91307765533903,-3.91851394108184,"Platelets"
-0.783011552787043,-2.57555096081146,"Neutrophils"
1.7376058726547,2.27002246448151,"Neutrophils"
-2.1626479000809,0.0142149753247893,"Neutrophils"
-0.54773908565066,1.46150310107819,"Neutrophils"
-1.37777401218436,2.98158819743744,"Neutrophils"
2.16557842781522,3.61263258525483,"Neutrophils"
0.385993185543798,0.831054163662115,"Neutrophils"
-2.40148275802157,0.236554218021551,"Neutrophils"
-0.484065708613612,3.03263361522309,"Neutrophils"
-0.0512141556503551,2.94012577602021,"Neutrophils"
-1.28987204740069,2.03769023486725,"Neutrophils"
-1.73257752964518,2.45697147914521,"Neutrophils"
-0.628053900695063,3.69763214656464,"Neutrophils"
-1.30120615372679,-1.10804449251541,"Neutrophils"
-0.517551121211268,-0.982673990043482,"Platelets"
-0.536831376052119,3.18997366496674,"Neutrophils"
1.63370782425382,3.02345020839326,"Neutrophils"
7.23949700882413,-3.79441873958953,"Platelets"
-0.404772695994593,4.14172489711396,"Neutrophils"
-1.66567319343112,3.86229641505829,"Neutrophils"
-1.46056540766976,0.948536229816595,"Neutrophils"
0.24803728153684,1.5311686522638,"Neutrophils"
-0.781172451472499,0.552807462898413,"Neutrophils"
-0.518995460963465,0.785103035656134,"Neutrophils"
-0.159028586840846,2.47129972049348,"Neutrophils"
5.23569470932462,-3.65695278576263,"Platelets"
-0.254351672625758,2.53989489146821,"Neutrophils"
